ーちゃんばあちゃん,1345,1345,8000,名詞,一般,*,*,*,*,ーちゃんばあちゃん,チャンバアチャン,チャンバアチャン,5/6,*,ち[ヤんばあち]ヤん
にしやまのりこ,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,にしやまのりこ,ニシヤマノリコ,ニシヤマノリコ,6/7,*,に[しやま[の]りこ
にしやまぐて,1353,1353,8000,名詞,固有名詞,地域,一般,*,*,にしやまぐて,ニシヤマグテ,ニシヤマグテ,0/6,*,に[しやまぐて
にしもない,1353,1353,8000,名詞,固有名詞,地域,一般,*,*,にしもない,ニシモナイ,ニシモナイ,3/5,*,に[しも]ない
にしむらかえ,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,にしむらかえ,ニシムラカエ,ニシムラカエ,4/6,*,に[しむら]かえ
にしむらあつこ,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,にしむらあつこ,ニシムラアツコ,ニシムラアツコ,5/7,*,に[しむらあ]つこ
にしはま,1350,1350,8000,名詞,固有名詞,人名,姓,*,*,にしはま,ニシハマ,ニシハマ,0/4,*,に[しはま
にざえもん,1351,1351,8000,名詞,固有名詞,人名,名,*,*,にざえもん,ニザエモン,ニザエモン,3/5,*,に[ざえ]もん
にご,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,にご,ニゴ,ニゴ,1/2,*,に]ご
にこりさん,1345,1345,8000,名詞,一般,*,*,*,*,にこりさん,ニコリサン,ニコリサン,0/5,*,に[こりさん
にこやかさ,1345,1345,8000,名詞,一般,*,*,*,*,にこやかさ,ニコヤカサ,ニコヤカサ,0/5,*,に[こやかさ
にがいふち,1345,1345,8000,名詞,一般,*,*,*,*,にがいふち,ニガイフチ,ニガイフチ,0/5,*,に[がいふち
にうめん,1345,1345,8000,名詞,一般,*,*,*,*,にうめん,ニウメン,ニウメン,0/4,*,に[うめん
にあさん,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,にあさん,ニアサン,ニアサン,2/4,*,に[あ]さん
なーちゃん,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,なーちゃん,ナアチャン,ナアチャン,2/4,*,な[あち]ヤん
なんぶ,1348,1348,8000,名詞,固有名詞,一般,*,*,*,なんぶ,ナンブ,ナンブ,0/3,*,な[んぶ
