しゅうりょう,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,しゅうりょう,シュウリョウ,シュウリョウ,1/4,*,し]ユうり]ヨう
しゅうご,1351,1351,8000,名詞,固有名詞,人名,名,*,*,しゅうご,シュウゴ,シュウゴ,1/3,*,し]ユうご
しやくあ,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,しやくあ,シャクア,シャクア,0/3,*,し[ヤ]くあ
しゃーさん,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,しゃーさん,シャーサン,シャーサン,0/4,*,し[ヤーさん
しゃっこ,1345,1345,8000,名詞,一般,*,*,*,*,しゃっこ,シャッコ,シャッコ,0/3,*,し[ヤ]っこ
しゃぐじ,1345,1345,8000,名詞,一般,*,*,*,*,しゃぐじ,シャグジ,シャグジ,0/3,*,し[ヤぐじ
しゃくけい,1345,1345,8000,名詞,一般,*,*,*,*,しゃくけい,シャクケイ,シャクケイ,0/4,*,し[ヤくけい
しゃかり,1348,1348,8000,名詞,固有名詞,一般,*,*,*,しゃかり,シャカリ,シャカリ,0/3,*,し[ヤ]かり
しゃか,1345,1345,8500,名詞,一般,*,*,*,*,しゃか,シャカ,シャカ,1/2,*,し]ヤか
しゃあさん,1345,1345,8000,名詞,一般,*,*,*,*,しゃあさん,シャアサン,シャアサン,2/4,*,し[ヤあ]さん
しものあぜ,1353,1353,8000,名詞,固有名詞,地域,一般,*,*,しものあぜ,シモノアゼ,シモノアゼ,3/5,*,し[もの]あぜ
しもさん,1345,1345,8000,名詞,一般,*,*,*,*,しもさん,シモサン,シモサン,2/4,*,し[も]さん
しもくて,1353,1353,8000,名詞,固有名詞,地域,一般,*,*,しもくて,シモクテ,シモクテ,0/4,*,し[もくて
しむちゃん,1345,1345,8000,名詞,一般,*,*,*,*,しむちゃん,シムチャン,シムチャン,2/4,*,し[むち]ヤん
しみずゆき,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,しみずゆき,シミズユキ,シミズユキ,3/5,*,し[みず]ゆき
しみずやす,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,しみずやす,シミズヤス,シミズヤス,3/5,*,し[みず]やす
しまもと,1350,1350,8000,名詞,固有名詞,人名,姓,*,*,しまもと,シマモト,シマモト,2/4,*,し[ま]もと
しまね,1353,1353,8000,名詞,固有名詞,地域,一般,*,*,しまね,シマネ,シマネ,1/3,*,し]まね
しまなみ,1348,1348,8000,名詞,固有名詞,一般,*,*,*,しまなみ,シマナミ,シマナミ,0/4,*,し[まなみ
しまつぐみ,1345,1345,8000,名詞,一般,*,*,*,*,しまつぐみ,シマツグミ,シマツグミ,3/5,*,し[まつ]ぐみ
しまお,1350,1350,8000,名詞,固有名詞,人名,姓,*,*,しまお,シマオ,シマオ,1/3,*,し]まお
しばたはつみ,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,しばたはつみ,シバタハツミ,シバタハツミ,4/6,*,し[ばたは]つみ
しのやまきしん,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,しのやまきしん,シノヤマキシン,シノヤマキシン,5/7,*,し[のやまき]しん
しのざき,1350,1350,8000,名詞,固有名詞,人名,姓,*,*,しのざき,シノザキ,シノザキ,2/4,*,し[の]ざき
しのこおさん,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,しのこおさん,シノコオサン,シノコオサン,4/6,*,し[のこお]さん
しな,1358,1358,10000,名詞,接尾,一般,*,*,*,しな,シナ,シナ,1/2,*,し]な
しどみ,1345,1345,8000,名詞,一般,*,*,*,*,しどみ,シドミ,シドミ,0/3,*,し[どみ
しづかちゃん,1351,1351,8000,名詞,固有名詞,人名,名,*,*,しづかちゃん,シズカチャン,シズカチャン,3/5,*,し[ずかち]ヤん
しっきり,1345,1345,8000,名詞,一般,*,*,*,*,しっきり,シッキリ,シッキリ,0/4,*,し[っきり
しだら,1345,1345,8000,名詞,一般,*,*,*,*,しだら,シダラ,シダラ,0/3,*,し[だら
しずちゃん,1351,1351,8000,名詞,固有名詞,人名,名,*,*,しずちゃん,シズチャン,シズチャン,2/4,*,し[ずち]ヤん
しずえ,1351,1351,8000,名詞,固有名詞,人名,名,*,*,しずえ,シズエ,シズエ,0/3,*,し[ずえ
