龗神社,1348,1348,8000,名詞,固有名詞,一般,*,*,*,龗神社,オガミジンジャ,オガミジンジャ,5/6,*,お[がみじ[ん]じヤ
龕灯返,1348,1348,8000,名詞,固有名詞,一般,*,*,*,龕灯返,ガンドウガエシ,ガンドーガエシ,5/7,*,が[んどうが]えし
龔自珍,1348,1348,8000,名詞,固有名詞,一般,*,*,*,龔自珍,キョウジチン,キョージチン,1/5,*,き]ヨうじ]ちん
龔翔宇,1348,1348,8000,名詞,固有名詞,一般,*,*,*,龔翔宇,キョウショウウ,キョーショーウ,3/5,*,き[ヨうしヨ]うう
龔煌城,1348,1348,8000,名詞,固有名詞,一般,*,*,*,龔煌城,キョウコウジョウ,キョーコージョー,5/6,*,き[ヨうこうじ]ヨう
龔智超,1348,1348,8000,名詞,固有名詞,一般,*,*,*,龔智超,キョウチチョウ,キョーチチョー,4/5,*,き[ヨうち[ち]ヨう
龔春台,1348,1348,8000,名詞,固有名詞,一般,*,*,*,龔春台,キョウシュンダイ,キョーシュンダイ,3/6,*,き[ヨうしユん]だい
龔旗煌,1348,1348,8000,名詞,固有名詞,一般,*,*,*,龔旗煌,キョウキコウ,キョーキコー,3/5,*,き[ヨうき]こう
龔心湛,1348,1348,8000,名詞,固有名詞,一般,*,*,*,龔心湛,キョウシンタン,キョーシンタン,4/6,*,き[ヨうしん]たん
龔得樹,1348,1348,8000,名詞,固有名詞,一般,*,*,*,龔得樹,キョウトクジュ,キョートクジュ,0/5,*,き[ヨうとくじユ
龔如心,1348,1348,8000,名詞,固有名詞,一般,*,*,*,龔如心,キョウニョシン,キョーニョシン,1/5,*,き]ヨうにヨ]しん
龔品梅,1348,1348,8000,名詞,固有名詞,一般,*,*,*,龔品梅,キョウヒンバイ,キョーヒンバイ,0/6,*,き[ヨうひんばい
齧作用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,齧作用,ゲツサヨウ,ゲツサヨー,3/5,*,げ[つさ]よう
鼓吹戸,1348,1348,8000,名詞,固有名詞,一般,*,*,*,鼓吹戸,クスイコ,クスイコ,2/4,*,く[す]いこ
鼎金城,1348,1348,8000,名詞,固有名詞,一般,*,*,*,鼎金城,カナエキンジョウ,カナエキンジョー,5/7,*,か[なえきんじ]ヨう
