陳平,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,陳平,チンペイ,チンペイ,0/4,*,ち[んぺい,『史記』P.2051
陳勝,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,陳勝,チンショウ,チンショウ,2/4,*,ち[んし]ヨう,『史記』P.1949:しない:陳渉
阮籍,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,阮籍,ゲンセキ,ゲンセキ,2/4,*,げ[ん]せき,『三國志』魏志：P.604
阮瑀,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,阮瑀,ゲンウ,ゲンウ,1/3,*,げ]んう,『三國志』魏志：P.599
闞澤,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,闞澤,カンタク,カンタク,0/4,*,か[んたく,『三國志』呉志：P.1249:しない:闞沢
關羽,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,關羽,カンウ,カンウ,1/3,*,か]んう,『三國志』蜀志：P.939
閻溫,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,閻溫,エンオン,エンオン,2/4,*,え[ん]おん,『三國志』魏志：P.550
鍾離牧,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鍾離牧,ショウリボク,ショウリボク,1/5,*,し]ヨうり[ぼく,『三國志』呉志：P.1392
鍾繇,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鍾繇,ショウヨウ,ショウヨウ,1/4,*,し]ヨうよう,『三國志』魏志：P.391
鍾會,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鍾會,ショウウカイ,ショウウカイ,3/5,*,し[ヨうう]かい,『三國志』魏志：P.784:しない:鍾会
酈生,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,酈生,レキセイ,レキセイ,2/4,*,れ[き]せい,『史記』P.2691
酈商,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,酈商,レキショウ,レキショウ,2/4,*,れ[きし]ヨう,『史記』P.2660
鄭渾,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鄭渾,テイコン,テイコン,2/4,*,て[い]こん,『三國志』魏志：P.508
鄧芝,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鄧芝,トウシ,トウシ,0/3,*,と[うし,『三國志』蜀志：P.1071
鄧艾,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鄧艾,トウガイ,トウガイ,2/4,*,と[う]がい,『三國志』魏志：P.775
鄧哀王沖,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鄧哀王沖,トウアイオウチュウ,トウアイオウチュウ,6/8,*,と[うあいおうち]ユう,『三國志』魏志：P.580:しない:曹沖
鄒陽,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鄒陽,スウヨウ,スウヨウ,2/4,*,す[う]よう,『史記』P.2469
鄒衍,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鄒衍,スウエン,スウエン,0/4,*,す[うえん,『史記』P.2344
鄒忌,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鄒忌,スウキ,スウキ,1/3,*,す]うき,『史記』P.2344
郿戴公子整,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,郿戴公子整,ビンサイコウシセイ,ビンサイコウシセイ,7/9,*,び[んさいこうし]せい,『三國志』魏志：P.588:しない:曹整
郭解,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,郭解,カクカイ,カクカイ,2/4,*,か[く]かい,『史記』P.3185
郭舍人,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,郭舍人,カクシャジン,カクシャジン,2/5,*,か[くしヤ]じん,『史記』P.3204
郭淮,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,郭淮,カクワイ,カクワイ,2/4,*,か[く]わい,『三國志』魏志：P.733
郭汜,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,郭汜,カクシ,カクシ,1/3,*,か]くし,『三國志』魏志：P.180
郭嘉,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,郭嘉,カクカ,カクカ,1/3,*,か]くか,『三國志』魏志：P.431
