黄懋,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,黄懋,コウボウ,コウボウ,2/4,*,こ[う]ぼう,*
黄慶基,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,黄慶基,コウケイキ,コウケイキ,3/5,*,こ[うけ]いき,*
黄忠,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,黄忠,コウチュウ,コウチュウ,2/4,*,こ[うち]ユう,*
黄徳和,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,黄徳和,コウトクワ,コウトクワ,3/5,*,こ[うと]くわ,*
黄得功,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,黄得功,コウトクコウ,コウトクコウ,4/6,*,こ[うとく]こう,*
黄彝,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,黄彝,コウイ,コウイ,1/3,*,こ]うい,*
黄廉,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,黄廉,コウレン,コウレン,2/4,*,こ[う]れん,*
黄康民,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,黄康民,コウコウミン,コウコウミン,4/6,*,こ[うこう]みん,*
黄庶,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,黄庶,コウショ,コウショ,2/3,*,こ[う]しヨ,*
黄庭堅,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,黄庭堅,コウテイケン,コウテイケン,4/6,*,こ[うてい]けん,*
黄幹,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,黄幹,コウカン,コウカン,2/4,*,こ[う]かん,*
黄帝,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,黄帝,コウテイ,コウテイ,0/4,*,こ[うてい,*
黄履,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,黄履,コウリ,コウリ,0/3,*,こ[うり,*
黄尊素,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,黄尊素,コウソンソ,コウソンソ,3/5,*,こ[うそ]んそ,*
黄宗羲,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,黄宗羲,コウソウギ,コウソウギ,3/5,*,こ[うそ]うぎ,*
黄宗炎,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,黄宗炎,コウソウエン,コウソウエン,4/6,*,こ[うそう]えん,*
黄宗旦,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,黄宗旦,コウソウタン,コウソウタン,4/6,*,こ[うそう]たん,*
黄好謙,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,黄好謙,コウコウケン,コウコウケン,4/6,*,こ[うこう]けん,*
黄大臨,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,黄大臨,コウタイリン,コウタイリン,4/6,*,こ[うたい]りん,*
黄叙,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,黄叙,コウジョ,コウジョ,0/3,*,こ[うじヨ,*
黄儒,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,黄儒,コウジュ,コウジュ,0/3,*,こ[うじユ,*
黄伸,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,黄伸,コウシン,コウシン,2/4,*,こ[う]しん,*
黄仲通,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,黄仲通,コウチュウツウ,コウチュウツウ,4/6,*,こ[うちユう]つう,*
黄亢,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,黄亢,コウコウ,コウコウ,2/4,*,こ[う]こう,*
黄九章,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,黄九章,コウクショウ,コウクショウ,3/5,*,こ[うくし]ヨう,*
麻姑,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,麻姑,マコ,マコ,1/2,*,ま]こ,*
麹嘉,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,麹嘉,キクカ,キクカ,0/3,*,き[くか,*
鳩摩羅什,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鳩摩羅什,クマラジュウ,クマラジュウ,3/5,*,く[まらじ]ユう,*
鮮于綽,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鮮于綽,センウシャク,センウシャク,3/5,*,せ[んうし]ヤく,*
鮑照,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鮑照,ホウショウ,ホウショウ,2/4,*,ほ[うし]ヨう,*
鮑廷博,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鮑廷博,ホウテイハク,ホウテイハク,4/6,*,ほ[うてい]はく,*
鮑叔,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,鮑叔,ホウシュク,ホウシュク,2/4,*,ほ[うし]ユく,*
鮑中和,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鮑中和,ホウチュウワ,ホウチュウワ,2/5,*,ほ[うちユ]うわ,*
魯迅,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,魯迅,ロジン,ロジン,1/3,*,ろ]じん,*
魯清,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,魯清,ロシン,ロシン,1/3,*,ろ]しん,*
魯宗道,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魯宗道,ロソウドウ,ロソウドウ,3/5,*,ろ[そう]どう,*
魯國曾,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魯國曾,ロコクソ,ロコクソ,2/4,*,ろ[こ]くそ,*
魯国曾,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魯国曾,ロコクソ,ロコクソ,2/4,*,ろ[こ]くそ,*
魯仲連,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魯仲連,ロチュウレン,ロチュウレン,0/5,*,ろ[ちユうれん,*
魚藍觀音,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魚藍觀音,ギョランカンノン,ギョランカンノン,5/7,*,ぎ[ヨらんかん]のん,*
魚藍観音,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魚藍観音,ギョランカンノン,ギョランカンノン,5/7,*,ぎ[ヨらんかん]のん,*
魚玄機,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魚玄機,ギョゲンキ,ギョゲンキ,2/4,*,ぎ[ヨげ]んき,*
魚周詢,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魚周詢,ギョシュウジュン,ギョシュウジュン,4/5,*,ぎ[ヨしユうじ]ユん,*
魏野,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,魏野,ギヤ,ギヤ,1/2,*,ぎ]や,*
魏豹,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,魏豹,ギヒョウ,ギヒョウ,1/3,*,ぎ[ひ]ヨう,*
魏華存,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏華存,ギカソン,ギカソン,2/4,*,ぎ[か]そん,*
魏舜卿,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏舜卿,ギシュンキョウ,ギシュンキョウ,4/5,*,ぎ[しユんき]ヨう,*
魏繼宗,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏繼宗,ギケイシュウ,ギケイシュウ,3/5,*,ぎ[けいし]ユう,*
魏継宗,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏継宗,ギケイシュウ,ギケイシュウ,3/5,*,ぎ[けいし]ユう,*
魏用,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,魏用,ギヨウ,ギヨウ,1/3,*,ぎ]よう,*
魏瓊,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,魏瓊,ギケイ,ギケイ,1/3,*,ぎ]けい,*
魏王,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,魏王,ギオウ,ギオウ,1/3,*,ぎ]おう,*
魏獻子,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏獻子,ギケンシ,ギケンシ,0/4,*,ぎ[けんし,*
魏漢津,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏漢津,ギカンシン,ギカンシン,3/5,*,ぎ[かん]しん,*
魏源,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,魏源,ギゲン,ギゲン,1/3,*,ぎ]げん,*
魏泰,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,魏泰,ギタイ,ギタイ,1/3,*,ぎ]たい,*
魏氏,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,魏氏,ギシ,ギシ,1/2,*,ぎ]し,*
魏武子,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏武子,ギブシ,ギブシ,0/3,*,ぎ[ぶし,*
魏桓子,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏桓子,ギカンシ,ギカンシ,2/4,*,ぎ[か]んし,*
魏朗,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,魏朗,ギロウ,ギロウ,1/3,*,ぎ]ろう,*
魏昭亮,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,魏昭亮,ギショウリョウ,ギショウリョウ,1/5,*,ぎ[し]ヨうり]ヨう,*
