陸抗,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,陸抗,リクコウ,リクコウ,2/4,*
陸凱,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,陸凱,リクガイ,リクガイ,2/4,*
陶謙,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,陶謙,トウケン,トウケン,0/4,*
陳餘,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,陳餘,チンヨ,チンヨ,1/3,*
陳震,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,陳震,チンシン,チンシン,2/4,*
陳豨,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,陳豨,チンキ,チンキ,1/3,*
陳群,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,陳群,チングン,チングン,2/4,*
陳矯,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,陳矯,チンキョウ,チンキョウ,2/4,*
陳留王奐,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,陳留王奐,チンリュウオウカン,チンリュウオウカン,6/8,*
陳留恭王峻,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,陳留恭王峻,チンリュウキョウオウシュン,チンリュウキョウオウシュン,9/10,*
陳琳,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,陳琳,チンリン,チンリン,0/4,*
陳渉,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,陳渉,チンショウ,チンショウ,2/4,*
陳武,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,陳武,チンブ,チンブ,0/3,*
陳思王植,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,陳思王植,チンシオウショク,チンシオウショク,5/7,*
陳平,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,陳平,チンペイ,チンペイ,0/4,*
陳勝,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,陳勝,チンショウ,チンショウ,2/4,*
阮籍,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,阮籍,ゲンセキ,ゲンセキ,2/4,*
阮瑀,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,阮瑀,ゲンウ,ゲンウ,1/3,*
闞澤,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,闞澤,カンタク,カンタク,0/4,*
關羽,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,關羽,カンウ,カンウ,1/3,*
閻溫,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,閻溫,エンオン,エンオン,2/4,*
鍾離牧,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鍾離牧,ショウリボク,ショウリボク,1/5,*
鍾繇,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鍾繇,ショウヨウ,ショウヨウ,1/4,*
鍾會,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鍾會,ショウウカイ,ショウウカイ,3/5,*
酈生,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,酈生,レキセイ,レキセイ,2/4,*
酈商,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,酈商,レキショウ,レキショウ,2/4,*
鄭渾,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鄭渾,テイコン,テイコン,2/4,*
鄧芝,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鄧芝,トウシ,トウシ,0/3,*
鄧艾,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鄧艾,トウガイ,トウガイ,2/4,*
鄧哀王沖,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鄧哀王沖,トウアイオウチュウ,トウアイオウチュウ,6/8,*
鄒陽,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鄒陽,スウヨウ,スウヨウ,2/4,*
鄒衍,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鄒衍,スウエン,スウエン,0/4,*
鄒忌,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,鄒忌,スウキ,スウキ,1/3,*
郿戴公子整,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,郿戴公子整,ビンサイコウシセイ,ビンサイコウシセイ,7/9,*
郭解,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,郭解,カクカイ,カクカイ,2/4,*
郭舍人,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,郭舍人,カクシャジン,カクシャジン,2/5,*
郭淮,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,郭淮,カクワイ,カクワイ,2/4,*
郭汜,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,郭汜,カクシ,カクシ,1/3,*
郭嘉,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,郭嘉,カクカ,カクカ,1/3,*
郤正,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,郤正,ゲキセイ,ゲキセイ,0/4,*
郅都,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,郅都,シツト,シツト,1/3,*
邴原,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,邴原,ヘイゲン,ヘイゲン,0/4,*
邯鄲懷王邕,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,邯鄲懷王邕,カンタンカイオウヨウ,カンタンカイオウヨウ,8/10,*
邢顒,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,邢顒,ケイギョウ,ケイギョウ,2/4,*
辛毗,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,辛毗,シンピ,シンピ,0/3,*
轅固生,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,轅固生,エンコセイ,エンコセイ,0/5,*
趙雲,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,趙雲,チョウウン,チョウウン,1/4,*
趙達,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,趙達,チョウタツ,チョウタツ,2/4,*
趙禹,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,趙禹,チョウウ,チョウウ,0/3,*
趙王幹,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,趙王幹,チョウオウカン,チョウオウカン,1/6,*
趙勝,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,趙勝,チョウショウ,チョウショウ,3/4,*
趙儼,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,趙儼,チョウゲン,チョウゲン,1/4,*
贊哀王協,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,贊哀王協,サンアイオウキョウ,サンアイオウキョウ,8/8,*
賈逵,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,賈逵,カキ,カキ,1/2,*
賈誼,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,賈誼,カギ,カギ,1/2,*
